poverta_minorile,alfab_femminile,distanza_scuola_km,rapporto_alunni_ins,servizi_igienici_f,accesso_stradale,lavoro_minorile,eventi_conflitto,shock_climatico,scuola_coranica,acqua_potabile,spesa_edu_procapite,lga_id
0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.6,0.0,0.0,0.0,15.4,59680162B36558878931890
0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,0.0,0.0,0.0,28.5,59680162B36658267128816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B36804655757784
0.0,0.3,9.0,27.4,13.3,0.0,12.4,0.0,0.0,35.0,0.0,2.6,59680162B36976404849364
23.5,22.7,5.0,10.3,4.5,0.0,5.5,0.0,1.4,17.5,8.2,1.5,59680162B37059166930142
24.7,33.6,0.0,0.0,29.9,0.0,0.0,3.3,0.0,0.0,8.5,0.0,59680162B37281482686762
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B37327775180775
6.8,13.0,15.5,10.9,0.0,23.3,7.0,2.6,3.5,12.8,3.7,1.0,59680162B37340403082689
5.3,21.4,4.5,6.2,4.4,11.5,11.4,0.0,4.4,28.5,2.4,0.0,59680162B37513478805829
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B37931278966472
0.0,0.0,27.5,7.9,28.8,0.0,0.0,0.0,15.0,0.0,16.2,4.6,59680162B38183120701356
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B38204256572023
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B38335311272259
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B38390932765307
9.4,18.2,5.9,6.0,10.9,2.2,7.0,13.4,3.1,19.3,4.0,0.5,59680162B38485988708032
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B38736391522213
64.9,0.0,0.0,0.0,0.0,1.7,2.3,0.0,0.0,0.0,31.1,0.0,59680162B39308677673484
10.6,8.8,8.5,2.2,16.8,14.3,7.2,0.0,1.7,28.0,0.0,2.0,59680162B3936014826761
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B39513276000218
11.5,37.0,6.0,2.0,10.4,7.4,12.9,0.0,6.5,0.0,6.2,0.0,59680162B39799007570945
14.1,33.1,3.3,7.3,1.7,1.8,6.2,9.9,3.4,12.3,6.8,0.0,59680162B40051654285197
0.0,41.5,6.7,19.8,0.0,0.0,0.0,12.7,12.7,6.6,0.0,0.0,59680162B40329870656537
0.0,32.5,5.4,27.4,0.0,15.9,16.0,0.0,0.0,0.0,0.7,2.1,59680162B40491222708573
18.5,12.9,3.5,5.2,9.5,0.0,19.0,2.2,1.7,23.8,3.8,0.0,59680162B4050907661224
0.0,0.0,1.5,21.1,43.3,34.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B40988548898234
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B41031546236215
19.5,26.1,7.5,1.3,12.5,2.7,9.6,0.0,2.4,11.9,6.5,0.0,59680162B41078826165134
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B4108100426512
12.9,26.1,6.1,0.0,3.9,0.0,0.0,16.0,1.5,22.2,11.4,0.0,59680162B41297071563530
18.3,23.4,2.5,6.9,16.9,14.9,5.5,0.0,3.7,5.0,2.9,0.0,59680162B41357004175190
14.2,37.0,7.5,12.2,0.0,5.5,9.9,2.1,2.5,4.9,0.0,4.0,59680162B41420170912929
19.8,16.5,4.6,3.0,7.3,0.0,2.4,0.0,5.0,21.2,20.1,0.0,59680162B41504820717654
0.0,0.0,0.0,24.5,0.0,0.0,0.0,22.3,7.5,38.4,0.0,7.3,59680162B41605859942250
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2,0.0,0.0,50.8,59680162B42022523568798
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B42065071303183
14.2,23.0,0.0,8.2,5.0,14.9,10.7,0.0,0.0,17.8,6.1,0.1,59680162B42162352171568
18.8,0.0,0.0,0.0,0.0,6.3,74.9,0.0,0.0,0.0,0.0,0.0,59680162B42207826884677
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B42338651294858
5.5,15.1,1.0,7.5,6.7,2.9,18.8,0.0,1.8,17.9,21.5,1.3,59680162B42687104490462
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,59680162B43108992465432
18.9,23.9,0.0,4.2,8.8,10.5,7.8,9.2,0.0,11.8,4.9,0.0,59680162B43215766185997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B43339423021624
19.2,15.1,1.4,0.0,1.0,3.9,19.5,0.0,7.4,14.7,15.6,2.0,59680162B43366957039329
10.4,20.1,5.2,0.6,5.2,13.9,4.6,16.7,2.9,7.2,13.1,0.0,59680162B43497988326934
39.4,0.0,20.1,0.0,2.5,0.0,28.2,0.0,0.0,0.0,9.7,0.0,59680162B43531883815254
17.4,27.0,0.0,2.8,13.9,4.1,22.7,0.0,3.6,2.9,5.4,0.1,59680162B43558777101724
26.9,7.0,5.8,11.7,15.4,2.9,13.8,5.3,2.4,7.0,1.8,0.0,59680162B43637132059207
7.9,16.3,4.0,5.7,12.0,13.2,6.8,1.0,1.6,18.8,10.8,1.9,59680162B43671986122418
0.0,16.4,0.0,0.0,42.2,0.0,41.4,0.0,0.0,0.0,0.0,0.0,59680162B43697273286299
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,59680162B43824241108050
0.0,0.0,0.0,24.9,0.0,28.1,0.0,0.0,0.0,0.0,26.5,20.6,59680162B43870676483034
22.2,16.7,0.0,9.3,0.0,0.0,28.7,3.4,13.5,0.0,0.0,6.2,59680162B44112457363104
3.7,41.6,0.0,0.0,3.4,0.0,5.3,2.8,8.6,31.5,0.0,3.2,59680162B44120553871969
0.0,47.9,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,43.8,0.0,59680162B44141715713069
0.0,0.0,0.0,0.0,0.0,56.3,0.0,0.0,43.7,0.0,0.0,0.0,59680162B44242102017414
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B44253410475450
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B44584437839531
2.5,21.1,7.6,7.4,8.5,0.9,26.7,0.0,3.3,10.6,11.6,0.0,59680162B44599338364171
0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,33.0,59680162B44643250914735
8.5,7.8,0.0,9.0,31.4,9.8,24.8,5.3,0.0,0.0,0.0,3.3,59680162B44675208679717
22.4,0.0,6.0,1.1,14.4,0.0,11.8,32.3,2.1,2.0,6.0,1.9,59680162B44758551949173
0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.6,59680162B44850901768514
0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,49.9,0.0,31.1,6.6,59680162B45171834970391
19.4,22.4,0.0,8.7,11.4,10.5,0.0,1.6,3.8,12.0,10.4,0.0,59680162B45442733436767
2.2,36.2,5.1,1.4,16.4,11.0,3.0,14.0,2.6,6.5,0.8,0.8,59680162B45761287530482
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,59680162B45761990386675
14.8,20.2,0.3,5.2,12.5,5.6,5.6,13.1,5.7,9.3,6.5,1.2,59680162B46130456424051
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B46174350236230
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B46179290363212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.6,26.4,0.0,0.0,0.0,59680162B46182656305392
0.0,0.0,42.0,0.0,0.0,4.1,0.0,47.9,6.0,0.0,0.0,0.0,59680162B46226733150895
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B46296414727789
16.0,41.6,0.0,6.6,12.3,6.6,8.7,1.4,3.2,0.0,2.3,1.2,59680162B46313771844948
0.0,0.0,8.5,0.0,0.0,0.0,31.4,36.5,1.6,13.5,8.5,0.0,59680162B46396512293260
15.5,24.0,6.8,7.4,8.8,5.0,11.5,1.2,0.0,8.2,11.0,0.5,59680162B46455483877403
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B46550202368720
21.2,32.5,2.6,0.0,2.7,5.0,4.0,0.0,2.3,13.8,16.0,0.0,59680162B46553103488347
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B4656907626813
19.3,27.4,3.2,1.8,0.0,14.0,24.1,0.0,0.4,8.6,0.2,1.1,59680162B46612932493253
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B46774046834533
34.0,0.0,5.9,0.0,0.0,24.6,0.0,0.0,35.5,0.0,0.0,0.0,59680162B46802984315739
9.7,6.3,0.0,13.9,13.3,12.4,6.2,0.0,4.8,33.5,0.0,0.0,59680162B46902450612836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B46910461063287
7.2,28.4,0.0,8.2,26.8,1.4,16.5,1.7,3.2,1.7,3.5,1.4,59680162B46976557303871
0.0,0.0,22.0,0.0,0.0,0.0,19.0,7.1,0.0,0.0,50.2,1.7,59680162B47044873054392
12.5,0.0,20.7,0.0,0.0,0.0,0.0,30.4,0.0,0.0,0.0,36.4,59680162B47068494760958
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B47259322211203
18.6,25.7,3.7,0.0,0.0,4.0,6.3,4.5,2.0,23.5,9.3,2.5,59680162B47339407576735
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B4745386112936
0.0,34.2,1.2,4.1,14.2,6.5,2.7,7.0,4.8,18.6,5.2,1.6,59680162B47761767082139
12.5,45.8,3.4,7.0,0.0,10.4,0.4,0.0,1.7,18.0,0.0,0.9,59680162B47779539071975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B47841916602322
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B47985033068277
0.8,19.0,4.6,8.4,5.7,13.5,17.9,0.0,1.6,14.2,14.2,0.0,59680162B48034518845808
0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.7,0.0,0.0,0.0,5.3,59680162B4821538642969
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,20.0,59680162B48237076936000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B48244867814587
6.4,12.1,0.0,12.6,10.5,0.0,0.0,0.0,0.5,53.7,0.0,4.1,59680162B48318677941344
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B48458945930175
0.0,0.0,0.0,2.5,69.0,0.0,0.0,17.4,0.0,0.0,0.0,11.1,59680162B48603200461333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B48615386953659
23.4,5.4,5.0,0.0,6.2,22.8,0.5,10.9,1.6,18.3,4.6,1.2,59680162B48786148420785
17.7,0.0,19.6,0.0,1.0,39.0,8.5,0.0,4.7,0.0,0.0,9.5,59680162B49050440888294
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,59680162B49213136576829
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B49286325204061
0.0,0.0,73.3,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0,0.0,59680162B49362321791702
14.0,15.6,9.3,1.4,0.0,0.6,0.0,33.2,4.5,8.4,10.8,2.3,59680162B49393703134220
0.0,0.0,31.7,0.0,0.0,0.0,0.0,54.4,13.9,0.0,0.0,0.0,59680162B49614598703533
29.1,0.0,4.9,0.0,15.9,16.1,0.0,0.0,0.0,0.0,34.0,0.0,59680162B49809531314946
19.1,28.6,7.8,0.0,5.3,0.0,10.2,1.4,2.8,11.1,13.0,0.5,59680162B50176982462081
21.5,22.1,0.0,13.7,0.8,3.8,8.4,0.0,8.6,6.6,14.5,0.0,59680162B50201894093674
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B50359341822283
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B50421987640425
0.0,19.9,6.1,13.7,0.0,0.0,10.1,0.0,1.4,31.8,15.9,1.1,59680162B50452180674611
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B50576086706147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,87.9,59680162B50724647943907
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B50771081897552
0.0,0.0,0.0,53.3,0.0,0.0,0.0,17.0,14.8,0.0,0.0,15.0,59680162B50777093344409
19.9,0.0,0.0,0.0,0.0,63.0,0.0,0.0,6.1,0.0,0.0,10.9,59680162B50827827535662
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B51019344443676
0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,83.8,0.0,0.0,0.0,59680162B51317919954642
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B51331479839153
23.0,14.6,0.1,0.4,17.7,4.6,6.4,0.0,0.0,18.8,12.3,2.1,59680162B51390103580898
15.7,20.7,3.5,5.0,6.5,7.2,6.4,0.0,2.2,27.1,4.6,1.0,59680162B51512347513243
0.0,44.9,3.2,4.8,5.8,21.6,0.0,0.0,2.0,3.0,13.3,1.3,59680162B51570410917379
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B51611927546147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B51712615582520
14.5,26.9,7.3,5.3,4.1,8.0,10.1,0.0,6.4,16.5,0.9,0.0,59680162B51925471610757
23.3,12.5,19.6,0.0,4.6,12.0,2.9,0.0,0.2,7.7,14.8,2.4,59680162B5199404243189
7.8,28.7,4.9,5.8,10.5,10.6,12.0,0.0,3.8,5.0,9.6,1.4,59680162B52281011363885
9.4,25.5,0.0,4.4,0.0,0.0,11.9,0.0,7.1,28.8,10.5,2.5,59680162B52609098277437
6.3,25.0,5.9,7.5,8.3,5.1,7.3,4.3,3.5,16.6,10.2,0.0,59680162B52658055469559
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B52775693188226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B53064832422435
3.9,0.0,29.1,6.3,0.0,0.0,20.1,40.6,0.0,0.0,0.0,0.0,59680162B53080807091718
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B53104406185271
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B53120698145103
15.4,28.9,5.4,2.1,0.0,5.4,3.1,1.2,2.7,23.6,10.3,1.9,59680162B53174064204838
16.8,19.4,6.7,8.9,5.1,14.5,2.7,0.0,2.4,17.7,5.3,0.5,59680162B53208862785263
9.0,34.2,1.3,6.7,9.7,9.4,15.6,0.0,3.4,0.4,10.2,0.1,59680162B53228015633193
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B53329994117155
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B53652676960042
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B537197556674
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,59680162B53764009147535
18.9,22.1,0.0,18.0,9.4,9.2,8.9,1.5,4.8,4.6,2.6,0.0,59680162B53803782710688
23.1,23.8,3.7,5.4,0.2,14.9,16.2,0.0,5.2,7.3,0.0,0.2,59680162B54095353953704
10.7,31.9,9.1,3.6,0.6,5.2,8.9,10.4,4.7,1.9,10.6,2.3,59680162B54185205976265
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B54275853767873
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B54301811333050
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B54313559089261
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B54356159238049
5.0,12.0,3.4,6.7,10.1,0.0,14.4,0.0,0.1,32.2,14.8,1.3,59680162B54666922464494
0.0,0.0,0.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4,59680162B54887547034560
0.0,0.0,0.0,47.4,0.0,0.0,0.0,0.0,52.6,0.0,0.0,0.0,59680162B54897023187709
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,0.0,0.0,64.3,59680162B54973397451304
13.1,26.2,6.0,4.2,6.5,8.5,9.9,0.0,3.4,16.5,3.9,1.7,59680162B54988677972163
20.2,13.4,5.7,7.0,3.5,17.4,2.9,6.5,7.3,3.1,11.5,1.5,59680162B55022918372626
0.0,21.9,4.9,0.0,0.0,10.2,10.3,15.0,6.4,9.6,15.3,6.4,59680162B55124041708975
9.7,30.2,9.4,8.4,7.3,6.1,16.7,0.0,5.1,1.4,3.8,1.8,59680162B55239717258244
0.0,0.0,12.1,0.0,0.0,0.0,0.0,0.0,11.3,0.0,65.1,11.5,59680162B5525087107293
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B5540117047510
21.0,21.6,0.0,1.6,14.5,12.4,6.7,0.0,4.4,10.1,5.6,2.1,59680162B55504856664882
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B55690925628014
15.6,9.8,0.0,14.6,12.0,6.3,0.0,0.0,0.7,33.7,5.5,1.8,59680162B5579026585541
0.0,0.0,0.0,59.7,0.0,0.0,0.0,0.0,40.3,0.0,0.0,0.0,59680162B55799213409467
13.0,26.3,0.2,4.3,0.9,23.0,2.7,15.2,4.6,8.9,0.3,0.4,59680162B56106136996502
0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,48.6,24.5,0.0,0.0,59680162B56433787774877
14.2,11.8,8.4,6.8,19.1,4.7,13.3,0.0,1.0,16.5,2.8,1.4,59680162B56562801938729
12.8,26.6,7.0,0.0,14.6,8.9,17.5,0.0,0.6,12.0,0.0,0.0,59680162B56865757670534
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B56866992006033
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B56887411771488
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B5704166644463
13.9,26.8,4.3,1.5,12.1,7.2,10.2,0.0,3.4,9.0,11.6,0.0,59680162B57364751970918
16.9,14.0,5.2,9.1,7.0,1.6,8.1,20.1,3.9,5.4,8.6,0.0,59680162B57621312639176
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B5781056238943
0.0,0.0,0.0,0.0,0.0,11.0,0.0,77.4,11.7,0.0,0.0,0.0,59680162B58427071840888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.3,0.0,0.0,0.0,37.7,59680162B58622494857171
5.9,17.7,0.0,0.0,7.4,14.2,10.5,1.5,4.3,30.2,8.3,0.0,59680162B58679994750141
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,59680162B58812788921078
0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.8,32.9,0.0,0.0,0.3,59680162B58958286313368
0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,59680162B59054541310664
12.9,26.7,4.4,2.9,6.6,8.6,12.0,3.3,0.6,22.0,0.0,0.0,59680162B59256397716169
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B59329233871626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B59497895637604
0.0,0.0,39.2,0.0,0.0,0.0,0.0,44.3,6.6,0.0,10.0,0.0,59680162B59525703418999
20.5,16.9,0.0,11.4,12.7,0.0,0.0,1.9,6.4,0.0,27.0,3.2,59680162B5954014037791
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B59567965419701
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.9,0.0,0.0,31.1,59680162B59717618896779
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,59680162B59739898555342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B5974853059370
15.3,20.6,0.4,6.7,5.1,0.2,2.1,0.0,6.0,39.2,4.4,0.0,59680162B59976260592487
0.0,0.0,0.0,0.0,0.0,75.6,0.0,0.0,17.3,0.0,0.0,7.1,59680162B60046857326615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B6009908161486
0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8,6.7,0.0,0.0,17.5,59680162B60219664923389
5.1,24.7,4.8,6.0,8.0,7.8,4.1,1.1,4.3,19.5,12.5,2.0,59680162B60349541451220
10.7,30.0,4.2,12.1,2.9,7.8,11.8,1.2,0.8,6.9,9.9,1.7,59680162B60516342630503
9.2,27.9,8.3,6.6,13.4,0.6,0.0,1.7,3.0,7.9,18.4,2.8,59680162B60568566930973
25.1,13.2,0.0,6.1,12.0,0.0,6.8,5.5,7.6,15.9,6.3,1.4,59680162B60638866528984
8.4,30.4,7.4,6.2,7.0,4.9,12.5,0.0,1.8,14.4,6.0,1.1,59680162B60875368726655
0.4,25.0,7.9,11.4,11.5,6.1,7.5,20.4,6.4,0.0,3.6,0.0,59680162B6096372749080
13.6,13.0,6.2,2.0,10.6,0.0,6.6,12.2,6.1,22.2,7.0,0.6,59680162B61002782115608
14.5,24.0,4.2,2.9,5.0,5.5,6.5,11.5,6.1,19.8,0.0,0.0,59680162B61092998371306
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9,0.0,66.1,0.0,59680162B61116944198945
15.5,23.8,2.8,1.6,7.9,0.0,7.6,12.2,2.5,23.7,1.9,0.5,59680162B61170702756328
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,11.5,59680162B61270202433812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,59680162B61434523060701
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,59680162B61451583552190
8.7,20.3,2.6,10.6,5.7,13.7,9.2,1.3,1.6,19.6,6.8,0.0,59680162B61567493958965
22.4,18.2,7.2,7.8,8.5,6.9,13.4,0.0,3.0,12.7,0.0,0.0,59680162B61760155439631
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B61774592523326
0.0,0.0,12.5,0.0,0.0,7.2,9.7,10.5,0.0,52.8,0.0,7.3,59680162B61995403132351
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B6205124943279
0.0,0.0,0.0,14.1,0.0,34.5,6.3,0.0,0.0,0.0,41.3,3.8,59680162B62255786160615
29.4,0.0,10.5,10.0,25.5,5.4,16.3,0.0,2.9,0.0,0.0,0.0,59680162B62313947241233
7.6,29.1,7.5,2.0,1.6,8.0,14.4,0.0,2.9,21.2,5.7,0.0,59680162B62360966111253
19.2,35.8,3.4,0.4,5.0,3.2,8.1,0.0,2.3,15.3,6.8,0.5,59680162B62375507242594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B62394297156991
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B62922932811240
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.5,0.0,0.0,19.5,59680162B6299894636493
0.0,59.8,11.7,0.0,9.5,12.8,1.7,4.5,0.0,0.0,0.0,0.0,59680162B63010488329613
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B63088628372837
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,28.7,59680162B63156374952276
0.0,0.0,0.0,0.0,40.6,19.7,7.1,13.4,0.0,0.0,0.0,19.1,59680162B6318880418470
7.2,19.0,0.0,2.9,11.4,10.5,6.6,0.0,3.8,26.3,11.2,1.1,59680162B63355484795141
17.0,8.2,4.6,6.9,18.5,10.3,13.0,0.0,6.0,0.0,14.8,0.7,59680162B63361885953813
10.2,33.3,7.9,3.8,12.0,0.0,16.6,1.9,2.3,0.0,10.8,1.1,59680162B63392407575553
20.7,17.1,5.0,10.5,9.3,7.9,11.2,0.0,0.9,8.4,8.9,0.0,59680162B63511927639310
6.3,27.7,0.0,0.0,9.3,11.3,20.2,0.0,0.0,16.8,7.4,1.2,59680162B63684780260143
0.0,0.0,0.0,0.0,0.0,40.8,0.0,59.2,0.0,0.0,0.0,0.0,59680162B63804955714699
7.2,31.5,4.6,10.6,2.1,8.3,0.0,0.0,5.1,10.3,18.1,2.1,59680162B63960569375521
0.0,0.0,6.7,7.2,37.8,0.0,0.0,0.0,8.6,0.0,32.4,7.3,59680162B64027612781435
0.0,0.0,0.0,0.0,0.0,39.7,0.0,37.7,22.5,0.0,0.0,0.0,59680162B64112154685735
19.8,11.9,3.7,15.8,1.2,13.5,9.3,8.4,14.5,0.0,0.0,1.8,59680162B64183111122385
0.0,0.0,51.2,0.0,37.4,0.0,4.0,0.0,7.4,0.0,0.0,0.0,59680162B6425058524044
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B64506251287847
20.2,18.5,1.2,0.9,4.7,5.9,10.7,0.0,2.3,24.3,11.4,0.0,59680162B64610537243626
19.0,16.9,5.8,4.6,14.0,2.3,8.1,0.0,3.5,22.8,0.6,2.5,59680162B64636531363939
19.9,0.0,2.7,26.3,7.4,0.0,24.8,0.0,1.8,16.4,0.0,0.8,59680162B64690225464412
24.1,14.3,6.9,8.0,0.0,5.8,4.8,9.1,5.0,0.0,20.8,1.3,59680162B64727590098747
