lga_id,lga,state,zone,lat,lon,pop_6_11,urban,tasso_fuori_scuola,divario_genere_pp,oos_pred_2026,oos_pred_strutturale,risk_score,fascia,bambini_a_rischio,poverta_minorile,alfab_femminile,distanza_scuola_km,rapporto_alunni_ins,servizi_igienici_f,accesso_stradale,lavoro_minorile,eventi_conflitto,shock_climatico,scuola_coranica,acqua_potabile,spesa_edu_procapite
59680162B37059166930142,Jema'A,Kaduna,North West,9.409,8.25,75563,0,38.969,2.42,46.854,44.68,78.1,Alto,35405,94.669,41.719,4.171,70.605,42.805,67.888,24.076,1,57.425,31.886,52.183,16.98
59680162B37281482686762,Wamba,Nasarawa,North Central,9.001,8.716,78842,0,35.481,3.09,32.286,33.045,53.8,Medio,25455,84.027,47.853,2.549,36.297,26.29,69.864,17.605,2,32.636,5.812,60.379,28.624
59680162B37327775180775,Agege,Lagos,South West,6.624,3.317,14020,1,11.517,-3.0,8.137,8.633,13.6,Basso,1141,62.761,99.0,0.2,36.874,81.889,99.0,10.101,0,46.675,0.0,77.038,17.155
59680162B37340403082689,Batagarawa,Katsina,North West,12.867,7.531,17072,0,44.895,-0.53,41.35,39.384,68.9,Alto,7059,77.543,54.503,5.253,62.904,53.223,34.355,22.812,2,60.564,24.007,63.635,21.203
59680162B37513478805829,Gummi,Zamfara,North West,12.033,5.117,79772,0,48.285,0.5,48.91,49.334,81.5,Alto,39017,80.206,36.887,4.415,66.393,40.484,31.53,33.218,1,77.669,47.89,61.68,36.256
59680162B37931278966472,Boki,Cross River,South South,6.242,9.025,49101,1,13.481,-1.79,10.127,8.068,16.9,Basso,4973,47.792,99.0,0.503,42.065,80.931,73.899,10.494,1,74.457,0.0,99.0,33.848
59680162B38183120701356,Municipal Area Council,FCT,North Central,8.888,7.502,18512,1,27.503,0.54,21.603,22.739,36.0,Basso,3999,55.852,78.318,4.411,53.192,39.79,67.493,16.188,0,65.817,0.259,61.179,19.412
59680162B38204256572023,Eti Osa,Lagos,South West,6.457,3.582,18107,1,8.121,-1.5,7.268,5.693,12.1,Basso,1316,53.657,96.552,0.2,37.686,74.948,99.0,12.684,0,11.119,0.848,99.0,25.949
59680162B38335311272259,Onicha,Ebonyi,South East,6.107,7.817,44662,1,10.842,0.22,6.877,9.447,11.5,Basso,3071,56.743,87.291,2.183,50.832,89.276,99.0,9.66,0,30.689,0.0,85.464,33.537
59680162B38390932765307,Atakunmosa East,Osun,South West,7.44,4.744,21714,1,1.133,-0.16,6.086,3.942,10.1,Basso,1322,45.608,99.0,0.2,43.974,68.163,99.0,0.5,0,38.703,0.0,99.0,24.151
59680162B38485988708032,Nguru,Yobe,North East,12.982,10.361,44099,0,53.504,2.53,47.259,50.031,78.8,Alto,20841,84.927,40.479,4.914,65.985,25.059,55.459,27.686,6,69.558,38.265,57.691,20.533
59680162B38736391522213,Idemili South,Anambra,South East,6.058,6.829,10576,1,10.465,-1.61,4.616,5.54,7.7,Basso,488,63.748,99.0,0.974,43.929,83.55,99.0,0.5,0,26.655,0.0,99.0,27.676
59680162B39308677673484,Ibaji,Kogi,North Central,6.815,6.783,66344,0,19.559,-1.43,28.962,26.878,48.3,Medio,19215,81.637,67.013,2.47,45.255,74.074,60.734,19.105,1,35.617,7.881,59.886,32.992
59680162B3936014826761,Bindawa,Katsina,North West,12.708,7.879,31693,0,62.527,1.64,52.456,51.42,87.4,Alto,16625,87.473,50.144,6.056,56.134,7.5,20.863,28.786,1,62.595,50.247,67.815,11.338
59680162B39513276000218,Owerri North,Imo,South East,5.437,7.104,67164,0,8.669,-1.31,8.246,9.589,13.7,Basso,5538,62.801,97.526,0.2,31.833,91.951,84.557,4.202,0,44.442,5.779,80.61,14.906
59680162B39799007570945,Hadejia,Jigawa,North West,12.465,10.064,33680,0,39.829,1.78,47.09,45.84,78.5,Alto,15860,85.562,25.069,4.663,54.326,29.648,44.843,32.896,0,84.908,15.397,54.343,27.744
59680162B40051654285197,Yorro,Taraba,North East,8.88,11.53,23116,0,47.65,4.52,46.57,50.65,77.6,Alto,10765,91.23,21.651,4.092,70.415,46.511,56.176,27.146,5,72.695,31.594,49.787,32.431
59680162B40329870656537,Jakusko,Yobe,North East,12.433,10.982,11998,1,35.331,1.8,36.567,33.874,60.9,Medio,4387,72.724,45.394,3.658,67.598,55.99,68.521,11.861,3,76.694,20.296,74.208,27.708
59680162B40491222708573,Magama,Niger,North Central,10.298,5.061,32331,0,29.067,0.78,29.355,33.624,48.9,Medio,9491,72.661,50.336,3.429,71.306,62.707,49.186,24.742,0,50.846,12.526,67.246,20.095
59680162B4050907661224,Wasagu-Danko,Kebbi,North West,11.398,5.74,92712,1,39.201,2.84,40.758,40.039,67.9,Medio,37787,85.231,53.48,3.509,57.01,39.112,66.398,31.404,2,56.374,31.002,62.837,24.016
59680162B40988548898234,Offa,Kwara,North Central,8.171,4.692,59889,1,24.941,2.49,17.687,21.482,29.5,Basso,10592,67.446,76.602,2.974,58.229,35.578,48.112,12.577,0,28.666,0.0,99.0,28.032
59680162B41031546236215,Itu,Akwa Ibom,South South,5.138,7.998,40456,1,12.958,-2.47,8.448,7.19,14.1,Basso,3418,53.679,99.0,0.406,53.899,87.333,96.69,3.053,0,46.448,2.32,78.188,28.471
59680162B41078826165134,Kiri Kasama,Jigawa,North West,12.6,10.251,28912,0,50.863,2.66,46.567,47.82,77.6,Alto,13463,94.548,34.371,5.204,52.914,24.258,55.009,29.839,1,64.479,29.294,53.007,23.762
59680162B4108100426512,Igbo-Etiti,Enugu,South East,6.684,7.426,167887,1,8.168,-1.59,4.918,5.646,8.2,Basso,8256,54.621,99.0,0.2,40.224,85.343,99.0,3.615,0,41.794,0.0,86.273,26.069
59680162B41297071563530,Bayo,Borno,North East,10.469,11.69,23457,0,57.841,1.01,47.748,45.409,79.6,Alto,11200,86.556,36.32,4.632,46.134,43.183,68.486,15.191,6,58.922,37.517,43.826,29.643
59680162B41357004175190,Bama,Borno,North East,11.51,14.027,47572,0,51.408,2.62,43.911,47.326,73.2,Alto,20890,93.604,36.686,3.67,66.748,14.325,25.863,25.195,1,71.941,22.846,61.115,49.384
59680162B41420170912929,Ganye,Adamawa,North East,8.432,11.988,59308,1,44.417,2.8,41.318,40.464,68.9,Alto,24505,83.212,37.856,4.307,68.041,52.466,53.276,25.795,2,59.643,20.831,72.593,10.934
59680162B41504820717654,Roni,Jigawa,North West,12.556,8.369,36624,0,30.862,1.26,44.663,40.848,74.4,Alto,16358,87.516,50.164,3.816,54.424,40.736,65.513,20.609,0,68.907,31.057,38.134,27.487
59680162B41605859942250,Oke Ero,Kwara,North Central,8.176,5.272,27940,1,26.67,-0.11,19.467,22.595,32.4,Basso,5439,60.386,73.186,1.492,62.275,72.513,71.774,0.5,3,59.67,25.646,84.175,15.676
59680162B42022523568798,Njikoka,Anambra,South East,6.186,7.013,29168,1,4.228,-1.27,3.873,6.748,6.5,Basso,1130,51.201,99.0,0.547,39.075,86.706,99.0,18.281,0,58.454,0.0,98.768,16.459
59680162B42065071303183,Ondo East,Ondo,South West,7.055,4.959,45859,0,23.347,0.64,16.662,19.005,27.8,Basso,7641,63.293,80.075,1.597,33.453,69.419,64.819,18.409,0,28.511,12.021,80.767,24.859
59680162B42162352171568,Birnin Magaji-Kiyaw,Zamfara,North West,12.471,6.868,18967,0,57.049,3.24,47.469,50.0,79.1,Alto,9003,91.629,33.445,2.652,73.06,38.24,20.386,33.211,0,49.259,37.837,51.45,22.941
59680162B42207826884677,Gbako,Niger,North Central,9.328,6.009,16606,0,22.446,0.39,28.855,24.53,48.1,Medio,4792,75.442,71.558,2.746,47.255,82.069,60.122,25.06,1,50.164,10.728,89.836,25.207
59680162B42338651294858,Awka South,Anambra,South East,6.191,7.09,15218,1,13.199,-1.73,6.541,8.095,10.9,Basso,995,73.166,99.0,1.283,29.017,84.308,99.0,3.388,1,48.968,0.0,96.466,25.566
59680162B42687104490462,Danja,Katsina,North West,11.408,7.479,56109,0,47.846,1.08,45.364,46.569,75.6,Alto,25453,79.49,46.29,3.203,67.119,37.193,54.738,39.433,0,60.737,34.249,21.193,17.406
59680162B43108992465432,Ugwunagbo,Abia,South East,5.016,7.35,35008,1,4.0,0.83,6.831,5.457,11.4,Basso,2391,49.959,98.778,0.615,36.763,99.0,85.891,14.172,2,14.873,0.0,91.843,38.003
59680162B43215766185997,Kaltungo,Gombe,North East,9.852,11.431,68341,0,39.176,1.71,45.535,45.13,75.9,Alto,31119,91.421,39.67,2.183,58.636,34.461,39.789,26.614,4,37.498,27.76,57.964,30.557
59680162B43339423021624,Irepo,Oyo,South West,9.025,3.884,11111,1,0.8,-0.71,5.329,4.526,8.9,Basso,592,39.741,86.412,1.559,21.584,85.703,76.229,0.5,0,34.214,0.137,95.369,28.189
59680162B43366957039329,Gwaram,Jigawa,North West,11.204,10.069,78855,0,48.181,0.89,46.7,47.623,77.8,Alto,36826,94.548,45.41,3.341,49.831,48.741,51.899,41.548,0,92.141,32.131,31.786,13.161
59680162B43497988326934,Kwaya Kusar,Borno,North East,10.486,11.854,39460,0,54.85,2.09,47.836,45.677,79.7,Alto,18876,83.819,42.778,4.334,51.153,40.892,32.295,23.551,6,65.161,24.075,41.25,44.968
59680162B43531883815254,Toto,Nasarawa,North Central,8.235,7.202,13990,0,37.436,0.05,26.129,26.52,43.5,Medio,3656,80.845,68.77,3.917,28.324,49.924,68.334,24.155,1,39.207,0.0,64.134,30.179
59680162B43558777101724,Bukkuyum,Zamfara,North West,11.988,5.597,38079,0,43.059,0.33,46.228,45.007,77.0,Alto,17603,89.601,37.618,2.371,55.449,25.66,53.019,40.995,1,68.011,20.333,57.378,23.307
59680162B43637132059207,Gamawa,Bauchi,North East,12.02,10.614,21177,0,55.296,1.3,44.444,46.127,74.1,Alto,9412,99.0,54.793,4.482,74.849,21.97,55.25,32.761,3,62.575,23.846,64.213,24.122
59680162B43671986122418,Gudu,Sokoto,North West,13.46,4.443,77595,0,55.431,3.35,51.904,52.381,86.5,Alto,40275,84.306,40.464,4.422,67.039,19.088,23.278,28.491,2,62.009,40.082,37.336,11.633
59680162B43697273286299,Langtang North,Plateau,North Central,9.052,9.82,36352,1,28.577,1.55,25.45,23.218,42.4,Medio,9251,57.145,59.564,2.506,40.836,42.589,76.944,23.156,1,50.921,0.0,74.503,24.538
59680162B43824241108050,Oye,Ekiti,South West,7.907,5.346,47758,1,0.8,-3.0,5.925,8.432,9.9,Basso,2830,57.75,89.063,0.2,37.155,71.669,99.0,4.493,2,39.468,0.0,99.0,30.363
59680162B43870676483034,Bomadi,Delta,South South,5.228,5.815,32485,0,17.19,-0.73,18.013,18.376,30.0,Basso,5851,56.551,95.315,2.738,55.665,63.431,54.795,11.911,0,50.257,1.537,61.891,13.221
59680162B44112457363104,Bungudu,Zamfara,North West,12.011,6.516,112148,1,39.425,-0.49,37.745,35.855,62.9,Medio,42330,82.841,54.625,2.751,58.313,51.398,62.138,31.298,2,79.169,15.399,76.052,11.519
59680162B44120553871969,Sule Tankarkar,Jigawa,North West,12.625,9.175,110558,1,31.501,1.42,41.206,34.642,68.7,Alto,45557,75.802,41.238,1.019,37.477,47.405,83.756,21.674,2,72.909,31.928,73.48,16.024
59680162B44141715713069,Akwanga,Nasarawa,North Central,8.997,8.345,49025,1,20.139,-0.61,25.431,27.485,42.4,Medio,12468,69.467,53.512,2.289,47.928,69.257,75.207,16.937,2,47.025,9.379,52.368,24.504
59680162B44242102017414,Ihiala,Anambra,South East,5.842,6.858,21736,0,9.724,-1.96,8.7,9.248,14.5,Basso,1891,65.188,99.0,2.139,27.705,98.136,58.49,2.26,0,55.987,2.858,99.0,36.571
59680162B44253410475450,Ilaje,Ondo,South West,6.186,4.77,34274,1,3.833,-0.74,5.522,4.245,9.2,Basso,1893,47.98,98.835,0.2,37.525,90.232,99.0,7.624,1,45.185,0.0,99.0,16.943
59680162B44584437839531,Etim Ekpo,Akwa Ibom,South South,4.958,7.564,14158,1,15.913,-2.61,10.676,7.315,17.8,Basso,1511,48.625,99.0,0.554,29.513,80.911,77.494,8.662,0,64.469,0.0,80.784,30.161
59680162B44599338364171,Karaye,Kano,North West,11.759,7.979,29432,1,47.102,2.77,40.572,40.783,67.6,Medio,11941,75.773,46.56,4.462,61.811,38.616,59.736,39.469,1,63.126,24.758,50.063,46.693
59680162B44643250914735,Udenu,Enugu,South East,6.881,7.56,29458,0,17.066,-1.15,14.567,18.203,24.3,Basso,4291,69.786,81.047,0.2,20.828,62.496,78.515,22.892,0,33.588,5.491,74.496,14.625
59680162B44675208679717,Nasarawa Egon,Nasarawa,North Central,8.724,8.422,5899,0,33.041,2.08,31.093,31.972,51.8,Medio,1834,76.187,59.156,2.68,55.07,34.576,55.631,25.706,2,40.498,9.162,84.596,19.567
59680162B44758551949173,Katagum,Bauchi,North East,11.655,10.349,48740,0,40.815,1.84,43.265,40.504,72.1,Alto,21087,87.295,62.334,3.929,51.322,33.523,62.886,26.442,7,57.433,19.052,60.143,18.014
59680162B44850901768514,Orsu,Imo,South East,5.856,6.989,16549,0,14.898,-0.01,9.425,11.215,15.7,Basso,1560,65.734,93.074,3.004,24.739,80.763,75.241,3.925,1,34.061,0.0,99.0,10.818
59680162B45171834970391,Olamaboro,Kogi,North Central,7.178,7.491,12020,1,13.64,-3.0,16.999,15.208,28.3,Basso,2043,65.698,90.619,2.961,43.065,76.732,75.659,1.492,0,55.718,5.89,66.572,23.087
59680162B45442733436767,Aleiro,Kebbi,North West,12.318,4.448,42881,0,44.686,4.77,43.056,44.418,71.8,Alto,18463,90.841,42.172,2.42,67.252,30.827,41.115,16.319,2,68.127,27.354,48.362,29.729
59680162B45761287530482,Demsa,Adamawa,North East,9.413,12.106,100660,0,50.233,2.28,42.375,45.273,70.6,Alto,42655,75.905,30.874,4.184,52.436,22.283,40.296,21.603,5,62.638,23.04,66.299,20.407
59680162B45761990386675,Mashegu,Niger,North Central,9.836,5.253,74057,1,17.017,1.52,15.411,19.404,25.7,Basso,11413,50.138,75.839,1.392,37.577,58.792,66.779,10.787,6,38.872,11.031,89.803,30.756
59680162B46130456424051,Potiskum,Yobe,North East,11.685,11.143,42336,0,55.211,1.09,45.817,46.053,76.4,Alto,19397,87.612,43.101,2.98,60.826,27.509,49.896,24.391,5,78.521,25.645,54.816,18.449
59680162B46174350236230,Warri South-West,Delta,South South,5.507,5.348,34795,0,16.682,-0.21,14.932,17.949,24.9,Basso,5196,61.193,78.677,0.715,24.934,53.971,63.124,13.434,1,47.016,0.0,68.724,35.894
59680162B46179290363212,Umu-Nneochi,Abia,South East,5.959,7.392,49222,1,8.19,-0.22,3.253,6.641,5.4,Basso,1601,49.898,99.0,1.175,36.765,73.199,74.784,3.328,0,52.076,0.0,99.0,33.56
59680162B46182656305392,Kanke,Plateau,North Central,9.365,9.654,59706,1,12.424,1.33,19.502,18.205,32.5,Basso,11644,49.246,70.01,0.2,38.064,63.775,73.038,18.01,2,53.605,5.954,74.366,29.847
59680162B46226733150895,Oju,Benue,North Central,6.874,8.323,34454,0,23.547,0.75,25.199,26.554,42.0,Medio,8682,72.365,62.287,4.159,34.192,55.752,60.254,18.002,3,54.272,0.0,75.946,37.117
59680162B46296414727789,Ifako/Ijaye,Lagos,South West,6.666,3.313,36572,1,9.665,-1.21,5.101,7.405,8.5,Basso,1866,59.128,96.292,1.398,32.839,94.236,86.997,9.616,1,45.435,0.0,99.0,24.846
59680162B46313771844948,Toungo,Adamawa,North East,7.933,11.789,63247,0,55.384,0.11,42.86,45.44,71.4,Alto,27108,89.121,23.023,2.041,64.171,27.383,47.382,27.799,2,66.818,14.671,63.132,18.224
59680162B46396512293260,Baruten,Kwara,North Central,9.386,3.441,32147,0,37.171,-0.17,27.315,29.982,45.5,Medio,8781,66.763,72.134,3.472,47.087,58.951,72.735,26.774,4,53.068,20.788,63.482,32.808
59680162B46455483877403,Bunkure,Kano,North West,11.669,8.548,23686,0,45.834,1.14,47.691,49.281,79.5,Alto,11296,91.459,34.784,5.142,69.091,30.744,48.729,32.975,2,48.716,26.339,41.018,21.08
59680162B46550202368720,Obubra,Cross River,South South,6.002,8.383,30158,1,8.707,-2.05,11.224,6.985,18.7,Basso,3385,50.081,99.0,0.2,45.302,71.525,99.0,13.192,0,61.311,0.0,98.484,28.542
59680162B46553103488347,Rimin Gado,Kano,North West,11.925,8.332,57923,0,46.567,2.33,47.647,48.812,79.4,Alto,27598,98.446,24.692,3.786,49.722,44.564,48.524,23.798,0,64.574,32.284,28.059,27.072
59680162B4656907626813,Ezeagu,Enugu,South East,6.41,7.243,6703,0,5.671,-0.65,10.348,11.327,17.2,Basso,694,61.777,99.0,0.2,35.986,80.707,67.225,8.925,0,37.018,0.0,68.711,28.626
59680162B46612932493253,Albasu,Kano,North West,11.646,9.04,55275,0,48.019,-1.04,48.95,46.384,81.6,Alto,27057,93.255,34.463,3.833,53.935,51.757,30.345,45.05,0,52.923,25.735,67.419,18.1
59680162B46774046834533,Ekiti South-West,Ekiti,South West,7.528,5.039,17738,1,0.8,0.68,5.072,4.416,8.5,Basso,900,58.41,98.349,0.2,30.334,88.696,95.273,0.5,0,34.069,0.0,89.31,22.57
59680162B46802984315739,Opobo/Nkoro,Rivers,South South,4.531,7.494,79625,0,23.427,0.54,14.033,17.344,23.4,Basso,11174,75.674,94.291,2.981,44.387,78.818,58.513,4.811,0,60.129,2.337,74.687,35.032
59680162B46902450612836,Tofa,Kano,North West,12.025,8.342,58697,1,38.082,2.69,41.194,39.193,68.7,Alto,24179,80.811,56.79,2.198,72.23,32.019,42.034,23.515,0,68.654,39.154,70.599,57.558
59680162B46910461063287,Ukwa West,Abia,South East,4.972,7.262,24465,1,9.413,-1.07,5.322,5.965,8.9,Basso,1302,56.611,96.924,0.2,30.692,71.376,99.0,0.5,1,56.543,0.0,99.0,25.661
59680162B46976557303871,Bunza,Kebbi,North West,12.21,3.963,11487,0,48.23,1.06,46.242,43.836,77.1,Alto,5312,79.716,39.119,2.63,64.831,7.697,58.715,33.162,2,64.427,19.16,61.77,18.18
59680162B47044873054392,Guma,Benue,North Central,7.868,8.668,14681,0,30.097,-0.4,23.516,24.313,39.2,Basso,3452,66.302,66.067,4.132,38.211,73.025,95.017,22.799,2,49.491,2.394,46.959,22.073
59680162B47068494760958,Yagba East,Kogi,North Central,8.136,5.723,100461,0,31.125,0.74,26.597,26.725,44.3,Medio,26719,74.564,73.662,3.167,43.56,58.223,63.134,18.287,2,39.778,10.315,72.661,15.685
59680162B47259322211203,Ede North,Osun,South West,7.717,4.487,17013,1,6.257,-2.48,4.082,6.125,6.8,Basso,695,65.568,99.0,0.61,25.556,84.168,93.689,11.189,0,45.571,0.0,99.0,50.542
59680162B47339407576735,Yamaltu/Deba,Gombe,North East,10.307,11.404,20952,0,50.902,0.47,48.361,47.291,80.6,Alto,10133,94.216,33.948,4.069,47.312,66.201,51.688,26.23,3,62.335,40.998,46.043,10.331
59680162B4745386112936,Ikwuano,Abia,South East,5.397,7.568,44130,1,10.105,-0.87,9.68,10.104,16.1,Basso,4272,57.635,85.171,1.651,38.688,81.407,96.583,7.225,1,25.096,3.703,94.288,19.626
59680162B47761767082139,Soba,Kaduna,North West,10.956,8.031,13670,1,43.028,3.27,40.618,40.465,67.7,Medio,5553,65.515,37.496,3.143,56.533,30.507,51.046,20.929,3,68.863,29.848,59.873,18.257
59680162B47779539071975,Yauri,Kebbi,North West,10.768,4.722,37404,0,44.949,1.54,46.811,43.982,78.0,Alto,17509,86.007,18.281,3.856,65.36,70.46,39.058,19.226,0,59.398,33.614,71.229,19.52
59680162B47841916602322,Ikeduru,Imo,South East,5.554,7.146,87886,1,7.007,-3.0,4.441,4.435,7.4,Basso,3903,48.47,99.0,0.679,26.079,86.327,89.729,4.126,0,47.913,0.0,89.722,21.869
59680162B47985033068277,Boripe,Osun,South West,7.895,4.708,6232,0,17.382,1.55,12.433,15.589,20.7,Basso,775,62.96,75.749,3.155,31.356,68.798,92.743,5.475,0,49.085,0.0,71.009,24.729
59680162B48034518845808,Sakaba,Kebbi,North West,11.176,5.545,118422,0,45.411,0.78,49.525,49.047,82.5,Alto,58648,74.929,40.084,4.429,71.956,37.59,27.264,41.101,1,60.687,32.586,32.901,36.922
59680162B4821538642969,Ejigbo,Osun,South West,7.84,4.219,31166,1,5.172,-1.96,5.795,4.882,9.7,Basso,1806,53.826,93.937,0.543,26.711,92.561,99.0,1.729,2,47.328,0.42,98.925,23.297
59680162B48237076936000,Riyom,Plateau,North Central,9.586,8.714,9983,1,15.601,0.64,22.389,20.527,37.3,Basso,2235,67.542,68.381,0.638,40.287,66.232,74.212,15.273,1,69.993,0.0,70.078,19.195
59680162B48244867814587,Ola Oluwa,Osun,South West,7.729,4.233,91923,1,10.481,-3.0,8.578,7.13,14.3,Basso,7885,64.837,99.0,1.921,41.483,85.993,99.0,0.5,0,32.173,5.257,99.0,30.593
59680162B48318677941344,Sabon Birni,Sokoto,North West,13.526,6.232,31922,1,37.065,-0.4,39.926,35.713,66.5,Medio,12745,77.086,55.452,2.147,63.767,40.577,72.349,18.649,0,52.418,41.266,71.828,13.949
59680162B48458945930175,Oron,Akwa Ibom,South South,4.87,8.236,28734,1,3.903,1.74,13.464,10.132,22.4,Basso,3869,48.236,91.166,1.927,32.032,80.007,71.367,9.231,0,73.106,0.0,86.179,26.061
59680162B48603200461333,Okehi,Kogi,North Central,7.727,6.35,41253,1,26.91,-2.24,22.736,18.264,37.9,Basso,9379,66.617,69.986,0.2,50.2,39.944,99.0,14.88,2,36.84,0.0,99.0,19.426
59680162B48615386953659,Ovia North-East,Edo,South South,6.396,5.503,13954,0,17.77,-1.92,18.061,18.691,30.1,Basso,2520,70.061,78.901,2.071,35.723,66.322,74.027,13.023,1,57.936,0.0,79.759,28.589
59680162B48786148420785,Tafawa-Balewa,Bauchi,North East,9.836,9.594,55855,0,41.928,0.47,40.929,43.646,68.2,Alto,22861,92.137,57.015,4.028,47.559,41.094,21.993,19.221,4,57.679,30.795,60.006,19.007
59680162B49050440888294,Ilorin East,Kwara,North Central,8.609,4.826,24244,0,27.443,-0.42,31.85,29.454,53.1,Medio,7722,78.073,66.701,4.213,37.632,50.315,41.376,20.955,0,56.678,7.274,78.8,12.977
59680162B49213136576829,Shagamu,Ogun,South West,6.788,3.576,16238,1,7.231,-1.06,7.558,9.146,12.6,Basso,1227,42.009,86.907,0.2,44.841,68.19,95.23,0.5,1,29.82,18.639,99.0,29.143
59680162B49286325204061,Aninri,Enugu,South East,6.054,7.599,32058,1,5.791,-3.0,3.743,6.462,6.2,Basso,1200,56.337,99.0,0.2,50.534,78.082,99.0,1.598,1,30.899,0.0,86.508,34.43
59680162B49362321791702,Nembe,Bayelsa,South South,4.512,6.288,37580,0,19.188,-1.88,17.16,16.003,28.6,Basso,6449,64.119,76.668,3.513,36.694,80.632,65.652,0.5,1,55.065,0.0,88.262,26.361
59680162B49393703134220,Michika,Adamawa,North East,10.583,13.393,44847,1,48.86,1.58,43.553,40.669,72.6,Alto,19532,85.117,49.034,5.047,52.258,66.339,60.078,9.364,9,69.716,24.018,49.349,14.833
59680162B49614598703533,Chanchaga,Niger,North Central,9.611,6.54,28936,0,26.158,-0.79,27.926,26.226,46.5,Medio,8081,66.207,62.373,3.735,47.029,58.786,79.918,17.592,3,57.61,10.009,82.217,26.388
59680162B49809531314946,Rafi,Niger,North Central,10.201,6.222,68048,0,31.25,0.12,25.19,28.538,42.0,Medio,17142,81.687,71.933,3.275,48.4,42.284,51.792,5.642,0,48.038,6.591,48.387,28.109
59680162B50176982462081,Kankia,Katsina,North West,12.43,7.795,43656,0,53.217,4.31,48.69,46.378,81.2,Alto,21256,92.101,34.755,5.064,48.834,40.564,62.12,29.39,2,64.776,27.448,41.147,21.385
59680162B50201894093674,Zaria,Kaduna,North West,11.025,7.653,48784,1,38.019,1.48,38.731,37.317,64.6,Medio,18895,84.868,50.27,2.556,65.704,49.931,56.993,23.449,0,73.613,20.95,52.056,29.721
59680162B50359341822283,Odogbolu,Ogun,South West,6.792,3.765,43587,0,14.467,-2.7,10.029,12.626,16.7,Basso,4371,52.322,85.662,1.543,59.605,62.62,78.467,7.481,0,45.297,0.0,99.0,37.481
59680162B50421987640425,Mbo,Akwa Ibom,South South,4.654,8.242,115179,1,13.933,-0.57,10.836,10.447,18.1,Basso,12481,63.649,93.471,1.628,41.277,85.821,91.717,8.243,0,74.835,0.0,90.423,31.168
59680162B50452180674611,Charanchi,Katsina,North West,12.56,7.671,34599,1,41.049,0.92,35.459,36.235,59.1,Medio,12269,69.972,49.29,3.983,69.157,75.268,68.684,25.53,0,55.635,35.507,46.83,20.311
59680162B50576086706147,Bende,Abia,South East,5.638,7.572,20263,0,0.8,-1.2,10.826,8.572,18.0,Basso,2194,58.922,93.244,0.2,23.563,79.148,77.165,5.668,0,44.679,0.0,88.542,31.522
59680162B50724647943907,Lagelu,Oyo,South West,7.522,4.082,34577,1,5.86,-2.99,3.326,6.781,5.5,Basso,1150,49.14,87.813,2.314,40.361,99.0,99.0,5.146,1,52.085,0.0,99.0,16.706
59680162B50771081897552,Ezinihitte,Imo,South East,5.469,7.318,32923,1,0.8,-0.46,4.348,5.691,7.2,Basso,1431,65.447,99.0,0.2,24.611,86.984,96.198,0.5,1,42.907,0.0,94.29,20.889
59680162B50777093344409,Konshisha,Benue,North Central,7.042,8.695,58529,1,20.996,-0.64,19.64,20.383,32.7,Basso,11495,62.436,81.545,1.547,59.56,53.305,85.762,16.517,2,57.191,12.559,96.383,17.808
59680162B50827827535662,Calabar South,Cross River,South South,4.915,8.294,43671,0,25.807,-2.82,20.28,19.596,33.8,Basso,8857,77.752,88.771,0.2,30.991,56.971,34.957,12.691,1,57.057,0.0,99.0,13.548
59680162B51019344443676,Ika South,Delta,South South,6.191,6.143,46264,1,11.378,-0.42,11.889,13.473,19.8,Basso,5501,59.82,94.99,1.891,41.595,74.905,70.028,17.595,1,55.518,0.0,89.664,29.245
59680162B51317919954642,Oredo,Edo,South South,6.233,5.564,15738,0,21.239,1.37,19.203,21.687,32.0,Basso,3022,72.716,82.11,2.802,42.448,75.875,59.794,15.193,0,67.949,9.794,76.938,30.639
59680162B51331479839153,Ajeromi/Ifelodun,Lagos,South West,6.457,3.336,38452,1,7.422,-3.0,4.119,1.927,6.9,Basso,1584,43.174,98.553,0.2,33.996,87.144,99.0,9.141,0,38.491,0.0,99.0,48.72
59680162B51390103580898,Minjibir,Kano,North West,12.194,8.614,27779,0,42.868,1.64,44.072,42.744,73.5,Alto,12243,92.193,49.884,2.919,50.419,22.503,53.074,24.347,0,42.219,31.416,46.782,15.586
59680162B51512347513243,Musawa,Katsina,North West,12.11,7.709,39695,0,54.092,-0.07,52.349,52.179,87.2,Alto,20780,95.37,33.727,4.296,65.566,33.084,39.554,28.242,0,66.775,51.145,54.172,17.301
59680162B51570410917379,Garko,Kano,North West,11.565,8.837,86831,0,42.892,3.47,47.515,45.938,79.2,Alto,41258,71.799,17.985,3.823,60.767,39.141,14.058,18.332,0,61.397,20.606,39.428,17.227
59680162B51611927546147,Kontagora,Niger,North Central,10.434,5.515,39456,1,5.635,-1.35,14.734,16.827,24.6,Basso,5813,62.982,71.362,2.002,47.971,54.053,95.609,8.881,0,62.41,0.0,81.235,39.536
59680162B51712615582520,Ijero,Ekiti,South West,7.846,5.029,42701,1,10.372,2.42,5.033,9.118,8.4,Basso,2149,59.918,89.387,1.589,36.125,73.007,98.706,14.093,0,25.118,0.0,99.0,31.2
59680162B51925471610757,Faskari,Katsina,North West,11.714,7.099,63886,0,36.82,0.67,46.117,44.586,76.9,Alto,29462,86.312,38.938,4.709,60.086,43.756,46.21,28.113,1,79.161,30.587,66.059,24.418
